Accelerometer-Avg__1,Accelerometer-Avg__2,Accelerometer-Avg__3,Accelerometer-Avg_Total,Accelerometer-Deviation__1,Accelerometer-Deviation__2,Accelerometer-Deviation__3,Accelerometer-Deviation_Total,Accelerometer-Skewness__1,Accelerometer-Skewness__2,Accelerometer-Skewness__3,Accelerometer-Skewness_Total,Accelerometer-Kurtosis__1,Accelerometer-Kurtosis__2,Accelerometer-Kurtosis__3,Accelerometer-Kurtosis_Total,Accelerometer-Zero__1,Accelerometer-Zero__2,Accelerometer-Zero__3,Accelerometer-Zero_Total,Accelerometer-Correlation__0__1,Accelerometer-Correlation__0__2,Accelerometer-Correlation__1__2,Accelerometer-Correlation__0__Total,Accelerometer-Correlation__1__Total,Accelerometer-Correlation__2__Total,Accelerometer-Dc__1,Accelerometer-Dc__2,Accelerometer-Dc__3,Accelerometer-Energy__1,Accelerometer-Energy__2,Accelerometer-Energy__3,Accelerometer-Entropy__1,Accelerometer-Entropy__2,Accelerometer-Entropy__3,Gyroscope-Avg__1,Gyroscope-Avg__2,Gyroscope-Avg__3,Gyroscope-Avg_Total,Gyroscope-Deviation__1,Gyroscope-Deviation__2,Gyroscope-Deviation__3,Gyroscope-Deviation_Total,Gyroscope-Skewness__1,Gyroscope-Skewness__2,Gyroscope-Skewness__3,Gyroscope-Skewness_Total,Gyroscope-Kurtosis__1,Gyroscope-Kurtosis__2,Gyroscope-Kurtosis__3,Gyroscope-Kurtosis_Total,Gyroscope-Zero__1,Gyroscope-Zero__2,Gyroscope-Zero__3,Gyroscope-Zero_Total,Gyroscope-Correlation__0__1,Gyroscope-Correlation__0__2,Gyroscope-Correlation__1__2,Gyroscope-Correlation__0__Total,Gyroscope-Correlation__1__Total,Gyroscope-Correlation__2__Total,Gyroscope-Dc__1,Gyroscope-Dc__2,Gyroscope-Dc__3,Gyroscope-Energy__1,Gyroscope-Energy__2,Gyroscope-Energy__3,Gyroscope-Entropy__1,Gyroscope-Entropy__2,Gyroscope-Entropy__3,Magnetometer-Avg__1,Magnetometer-Avg__2,Magnetometer-Avg__3,Magnetometer-Avg_Total,Magnetometer-Deviation__1,Magnetometer-Deviation__2,Magnetometer-Deviation__3,Magnetometer-Deviation_Total,Magnetometer-Skewness__1,Magnetometer-Skewness__2,Magnetometer-Skewness__3,Magnetometer-Skewness_Total,Magnetometer-Kurtosis__1,Magnetometer-Kurtosis__2,Magnetometer-Kurtosis__3,Magnetometer-Kurtosis_Total,Magnetometer-Zero__1,Magnetometer-Zero__2,Magnetometer-Zero__3,Magnetometer-Zero_Total,Magnetometer-Correlation__0__1,Magnetometer-Correlation__0__2,Magnetometer-Correlation__1__2,Magnetometer-Correlation__0__Total,Magnetometer-Correlation__1__Total,Magnetometer-Correlation__2__Total,Magnetometer-Dc__1,Magnetometer-Dc__2,Magnetometer-Dc__3,Magnetometer-Energy__1,Magnetometer-Energy__2,Magnetometer-Energy__3,Magnetometer-Entropy__1,Magnetometer-Entropy__2,Magnetometer-Entropy__3,action,participant
-0.877619,0.128018,0.206938,-0.180888,0.287944,0.166769,0.340759,0.265157,1.063755,-0.055461,1.067096,0.691797,0.716877,-0.559028,-0.046892,0.036986,0.000000,0.070796,0.035398,0.035398,0.582706,0.843311,0.770390,2.536182,2.251769,2.685434,90.579304,3.966769,12.403051,96.403445,4.994642,17.960206,-656.376536,-5.225616,-21.354247,-0.877619,0.128018,0.206938,-0.180888,0.287944,0.166769,0.340759,0.265157,1.063755,-0.055461,1.067096,0.691797,0.716877,-0.559028,-0.046892,0.036986,0.000000,0.070796,0.035398,0.035398,0.582706,0.843311,0.770390,2.536182,2.251769,2.685434,90.579304,3.966769,12.403051,96.403445,4.994642,17.960206,-656.376536,-5.225616,-21.354247,-0.877619,0.128018,0.206938,-0.180888,0.287944,0.166769,0.340759,0.265157,1.063755,-0.055461,1.067096,0.691797,0.716877,-0.559028,-0.046892,0.036986,0.000000,0.070796,0.035398,0.035398,0.582706,0.843311,0.770390,2.536182,2.251769,2.685434,90.579304,3.966769,12.403051,96.403445,4.994642,17.960206,-656.376536,-5.225616,-21.354247,shortStanding,A
-0.927956,0.127655,0.175381,-0.208307,0.218480,0.152527,0.296515,0.222507,0.458770,0.319073,1.107977,0.628607,1.168795,2.221660,0.379887,1.256780,0.000000,0.061947,0.017699,0.026549,0.338496,0.691704,0.343254,2.135707,1.475284,2.247091,100.088031,3.577421,9.892587,102.698385,4.470305,13.410808,-1126.514387,-4.654435,-15.216725,-0.927956,0.127655,0.175381,-0.208307,0.218480,0.152527,0.296515,0.222507,0.458770,0.319073,1.107977,0.628607,1.168795,2.221660,0.379887,1.256780,0.000000,0.061947,0.017699,0.026549,0.338496,0.691704,0.343254,2.135707,1.475284,2.247091,100.088031,3.577421,9.892587,102.698385,4.470305,13.410808,-1126.514387,-4.654435,-15.216725,-0.927956,0.127655,0.175381,-0.208307,0.218480,0.152527,0.296515,0.222507,0.458770,0.319073,1.107977,0.628607,1.168795,2.221660,0.379887,1.256780,0.000000,0.061947,0.017699,0.026549,0.338496,0.691704,0.343254,2.135707,1.475284,2.247091,100.088031,3.577421,9.892587,102.698385,4.470305,13.410808,-1126.514387,-4.654435,-15.216725,shortStanding,A
-0.816167,0.220035,0.244307,-0.117275,0.364263,0.455719,0.351622,0.390535,0.205345,0.904557,1.033134,0.714345,0.216584,1.985272,0.470308,0.890722,0.017544,0.078947,0.122807,0.073099,0.446144,0.520322,-0.020831,1.921817,1.564287,1.361371,82.166854,21.342172,13.509128,91.065009,29.194900,20.898917,-452.645088,-39.245501,-25.590213,-0.816167,0.220035,0.244307,-0.117275,0.364263,0.455719,0.351622,0.390535,0.205345,0.904557,1.033134,0.714345,0.216584,1.985272,0.470308,0.890722,0.017544,0.078947,0.122807,0.073099,0.446144,0.520322,-0.020831,1.921817,1.564287,1.361371,82.166854,21.342172,13.509128,91.065009,29.194900,20.898917,-452.645088,-39.245501,-25.590213,-0.816167,0.220035,0.244307,-0.117275,0.364263,0.455719,0.351622,0.390535,0.205345,0.904557,1.033134,0.714345,0.216584,1.985272,0.470308,0.890722,0.017544,0.078947,0.122807,0.073099,0.446144,0.520322,-0.020831,1.921817,1.564287,1.361371,82.166854,21.342172,13.509128,91.065009,29.194900,20.898917,-452.645088,-39.245501,-25.590213,shortStanding,A
-0.922384,0.148875,0.174330,-0.199726,0.241938,0.249760,0.301662,0.264453,0.208634,1.153311,0.980303,0.780749,1.530059,3.624166,0.684308,1.946178,0.000000,0.089286,0.035714,0.041667,0.350993,0.663105,0.558803,2.002757,1.902975,2.275105,97.278427,6.459981,9.591552,101.844507,9.468892,13.595819,-1123.193604,-10.343357,-15.474258,-0.922384,0.148875,0.174330,-0.199726,0.241938,0.249760,0.301662,0.264453,0.208634,1.153311,0.980303,0.780749,1.530059,3.624166,0.684308,1.946178,0.000000,0.089286,0.035714,0.041667,0.350993,0.663105,0.558803,2.002757,1.902975,2.275105,97.278427,6.459981,9.591552,101.844507,9.468892,13.595819,-1123.193604,-10.343357,-15.474258,-0.922384,0.148875,0.174330,-0.199726,0.241938,0.249760,0.301662,0.264453,0.208634,1.153311,0.980303,0.780749,1.530059,3.624166,0.684308,1.946178,0.000000,0.089286,0.035714,0.041667,0.350993,0.663105,0.558803,2.002757,1.902975,2.275105,97.278427,6.459981,9.591552,101.844507,9.468892,13.595819,-1123.193604,-10.343357,-15.474258,shortStanding,A
-0.991009,0.163894,0.069265,-0.252617,0.150071,0.133554,0.120170,0.134598,-1.663062,0.311700,-0.575395,-0.642252,4.773136,1.874047,0.284037,2.310407,0.000000,0.035398,0.053097,0.029499,0.273447,0.193438,0.633208,1.558983,1.862453,1.736775,112.201032,3.930940,1.034680,113.522038,5.050844,2.173955,24572.905218,-5.287168,-2.216599,-0.991009,0.163894,0.069265,-0.252617,0.150071,0.133554,0.120170,0.134598,-1.663062,0.311700,-0.575395,-0.642252,4.773136,1.874047,0.284037,2.310407,0.000000,0.035398,0.053097,0.029499,0.273447,0.193438,0.633208,1.558983,1.862453,1.736775,112.201032,3.930940,1.034680,113.522038,5.050844,2.173955,24572.905218,-5.287168,-2.216599,-0.991009,0.163894,0.069265,-0.252617,0.150071,0.133554,0.120170,0.134598,-1.663062,0.311700,-0.575395,-0.642252,4.773136,1.874047,0.284037,2.310407,0.000000,0.035398,0.053097,0.029499,0.273447,0.193438,0.633208,1.558983,1.862453,1.736775,112.201032,3.930940,1.034680,113.522038,5.050844,2.173955,24572.905218,-5.287168,-2.216599,shortStanding,A
-0.974518,0.204491,0.092741,-0.225762,0.222437,0.217327,0.201521,0.213762,-0.999314,0.028125,0.844457,-0.042244,2.551965,0.168109,0.960309,1.226794,0.000000,0.053571,0.053571,0.035714,0.469555,0.159358,0.359429,1.668204,1.844138,1.473986,110.173168,6.293334,3.230394,111.906306,9.973335,5.511705,-133770.639230,-10.948251,-5.796984,-0.974518,0.204491,0.092741,-0.225762,0.222437,0.217327,0.201521,0.213762,-0.999314,0.028125,0.844457,-0.042244,2.551965,0.168109,0.960309,1.226794,0.000000,0.053571,0.053571,0.035714,0.469555,0.159358,0.359429,1.668204,1.844138,1.473986,110.173168,6.293334,3.230394,111.906306,9.973335,5.511705,-133770.639230,-10.948251,-5.796984,-0.974518,0.204491,0.092741,-0.225762,0.222437,0.217327,0.201521,0.213762,-0.999314,0.028125,0.844457,-0.042244,2.551965,0.168109,0.960309,1.226794,0.000000,0.053571,0.053571,0.035714,0.469555,0.159358,0.359429,1.668204,1.844138,1.473986,110.173168,6.293334,3.230394,111.906306,9.973335,5.511705,-133770.639230,-10.948251,-5.796984,shortStanding,A
-0.878054,0.185661,0.220098,-0.157432,0.309169,0.257584,0.311449,0.292734,0.446888,0.397323,0.972934,0.605715,0.968685,0.631563,-0.098804,0.500481,0.017857,0.071429,0.053571,0.047619,0.476648,0.693033,0.584229,2.212897,2.004913,2.309952,90.212618,7.706253,10.843872,97.055088,11.291766,16.289729,-727.349205,-12.557839,-19.062214,-0.878054,0.185661,0.220098,-0.157432,0.309169,0.257584,0.311449,0.292734,0.446888,0.397323,0.972934,0.605715,0.968685,0.631563,-0.098804,0.500481,0.017857,0.071429,0.053571,0.047619,0.476648,0.693033,0.584229,2.212897,2.004913,2.309952,90.212618,7.706253,10.843872,97.055088,11.291766,16.289729,-727.349205,-12.557839,-19.062214,-0.878054,0.185661,0.220098,-0.157432,0.309169,0.257584,0.311449,0.292734,0.446888,0.397323,0.972934,0.605715,0.968685,0.631563,-0.098804,0.500481,0.017857,0.071429,0.053571,0.047619,0.476648,0.693033,0.584229,2.212897,2.004913,2.309952,90.212618,7.706253,10.843872,97.055088,11.291766,16.289729,-727.349205,-12.557839,-19.062214,shortStanding,A
-0.977770,0.206080,0.101903,-0.223263,0.166488,0.177448,0.173005,0.172314,-1.365766,-0.577182,0.525802,-0.472382,2.453163,0.522885,0.831473,1.269174,0.000000,0.053097,0.070796,0.041298,0.323741,0.065966,0.306975,1.365806,1.650798,1.383872,109.791731,6.973907,2.606288,111.163988,8.357087,4.555601,-6841.747572,-9.024508,-4.746976,-0.977770,0.206080,0.101903,-0.223263,0.166488,0.177448,0.173005,0.172314,-1.365766,-0.577182,0.525802,-0.472382,2.453163,0.522885,0.831473,1.269174,0.000000,0.053097,0.070796,0.041298,0.323741,0.065966,0.306975,1.365806,1.650798,1.383872,109.791731,6.973907,2.606288,111.163988,8.357087,4.555601,-6841.747572,-9.024508,-4.746976,-0.977770,0.206080,0.101903,-0.223263,0.166488,0.177448,0.173005,0.172314,-1.365766,-0.577182,0.525802,-0.472382,2.453163,0.522885,0.831473,1.269174,0.000000,0.053097,0.070796,0.041298,0.323741,0.065966,0.306975,1.365806,1.650798,1.383872,109.791731,6.973907,2.606288,111.163988,8.357087,4.555601,-6841.747572,-9.024508,-4.746976,shortStanding,A
-0.193265,0.203646,0.394894,0.135091,0.300497,0.869655,1.072694,0.747615,-0.404804,1.223849,-1.801357,-0.327437,4.166835,6.129744,3.206465,4.501015,0.097345,0.097345,0.088496,0.094395,0.124281,-0.092123,-0.424968,0.414328,0.603438,0.903453,9.683162,42.341216,65.588566,14.424433,90.148182,147.647369,-16.535141,-445.773923,481.541692,-0.193265,0.203646,0.394894,0.135091,0.300497,0.869655,1.072694,0.747615,-0.404804,1.223849,-1.801357,-0.327437,4.166835,6.129744,3.206465,4.501015,0.097345,0.097345,0.088496,0.094395,0.124281,-0.092123,-0.424968,0.414328,0.603438,0.903453,9.683162,42.341216,65.588566,14.424433,90.148182,147.647369,-16.535141,-445.773923,481.541692,-0.193265,0.203646,0.394894,0.135091,0.300497,0.869655,1.072694,0.747615,-0.404804,1.223849,-1.801357,-0.327437,4.166835,6.129744,3.206465,4.501015,0.097345,0.097345,0.088496,0.094395,0.124281,-0.092123,-0.424968,0.414328,0.603438,0.903453,9.683162,42.341216,65.588566,14.424433,90.148182,147.647369,-16.535141,-445.773923,481.541692,shortSwitch,A
-0.133142,0.187540,0.382858,0.145752,0.302189,0.766408,1.292051,0.786883,1.914861,-0.184080,-2.250278,-0.173166,18.750023,6.184756,4.080195,9.671658,0.070796,0.053097,0.053097,0.058997,0.551297,-0.240612,-0.070712,0.525904,1.069588,1.480711,8.017749,48.361922,96.268988,12.322093,70.348406,205.205423,-13.830209,-186.379198,251.484262,-0.133142,0.187540,0.382858,0.145752,0.302189,0.766408,1.292051,0.786883,1.914861,-0.184080,-2.250278,-0.173166,18.750023,6.184756,4.080195,9.671658,0.070796,0.053097,0.053097,0.058997,0.551297,-0.240612,-0.070712,0.525904,1.069588,1.480711,8.017749,48.361922,96.268988,12.322093,70.348406,205.205423,-13.830209,-186.379198,251.484262,-0.133142,0.187540,0.382858,0.145752,0.302189,0.766408,1.292051,0.786883,1.914861,-0.184080,-2.250278,-0.173166,18.750023,6.184756,4.080195,9.671658,0.070796,0.053097,0.053097,0.058997,0.551297,-0.240612,-0.070712,0.525904,1.069588,1.480711,8.017749,48.361922,96.268988,12.322093,70.348406,205.205423,-13.830209,-186.379198,251.484262,shortSwitch,A
-0.154937,0.060027,0.309586,0.071559,0.479643,0.618590,1.277147,0.791794,-4.468771,0.233064,-1.658330,-1.964679,38.735691,7.300145,2.723707,16.253181,0.090090,0.090090,0.036036,0.072072,0.414044,-0.420025,-0.258770,0.251749,0.614676,1.156378,14.870364,14.049976,114.043774,28.200996,42.874557,191.691300,-37.806138,-69.857540,263.693041,-0.154937,0.060027,0.309586,0.071559,0.479643,0.618590,1.277147,0.791794,-4.468771,0.233064,-1.658330,-1.964679,38.735691,7.300145,2.723707,16.253181,0.090090,0.090090,0.036036,0.072072,0.414044,-0.420025,-0.258770,0.251749,0.614676,1.156378,14.870364,14.049976,114.043774,28.200996,42.874557,191.691300,-37.806138,-69.857540,263.693041,-0.154937,0.060027,0.309586,0.071559,0.479643,0.618590,1.277147,0.791794,-4.468771,0.233064,-1.658330,-1.964679,38.735691,7.300145,2.723707,16.253181,0.090090,0.090090,0.036036,0.072072,0.414044,-0.420025,-0.258770,0.251749,0.614676,1.156378,14.870364,14.049976,114.043774,28.200996,42.874557,191.691300,-37.806138,-69.857540,263.693041,shortSwitch,A
-0.120221,0.157602,0.419752,0.152378,0.160418,0.695484,1.251376,0.702426,0.130987,0.275234,-2.404141,-0.665973,9.944452,8.600988,4.654296,7.733245,0.053097,0.070796,0.035398,0.053097,0.324680,0.330465,-0.218422,1.138573,0.675147,1.640713,3.222463,30.084853,93.387636,4.541139,57.464633,196.861006,-4.731275,-116.925554,265.263854,-0.120221,0.157602,0.419752,0.152378,0.160418,0.695484,1.251376,0.702426,0.130987,0.275234,-2.404141,-0.665973,9.944452,8.600988,4.654296,7.733245,0.053097,0.070796,0.035398,0.053097,0.324680,0.330465,-0.218422,1.138573,0.675147,1.640713,3.222463,30.084853,93.387636,4.541139,57.464633,196.861006,-4.731275,-116.925554,265.263854,-0.120221,0.157602,0.419752,0.152378,0.160418,0.695484,1.251376,0.702426,0.130987,0.275234,-2.404141,-0.665973,9.944452,8.600988,4.654296,7.733245,0.053097,0.070796,0.035398,0.053097,0.324680,0.330465,-0.218422,1.138573,0.675147,1.640713,3.222463,30.084853,93.387636,4.541139,57.464633,196.861006,-4.731275,-116.925554,265.263854,shortSwitch,A
-0.155646,0.013743,0.352478,0.070192,0.397746,0.667021,1.299520,0.788096,-2.872136,-0.194584,-1.983207,-1.683309,28.460310,4.494601,3.041365,11.998759,0.070796,0.159292,0.035398,0.088496,0.446073,-0.160653,-0.229360,0.617329,0.693301,1.373733,11.784319,26.052166,85.709524,20.614350,50.296971,204.868124,-25.214106,-90.642475,251.992715,-0.155646,0.013743,0.352478,0.070192,0.397746,0.667021,1.299520,0.788096,-2.872136,-0.194584,-1.983207,-1.683309,28.460310,4.494601,3.041365,11.998759,0.070796,0.159292,0.035398,0.088496,0.446073,-0.160653,-0.229360,0.617329,0.693301,1.373733,11.784319,26.052166,85.709524,20.614350,50.296971,204.868124,-25.214106,-90.642475,251.992715,-0.155646,0.013743,0.352478,0.070192,0.397746,0.667021,1.299520,0.788096,-2.872136,-0.194584,-1.983207,-1.683309,28.460310,4.494601,3.041365,11.998759,0.070796,0.159292,0.035398,0.088496,0.446073,-0.160653,-0.229360,0.617329,0.693301,1.373733,11.784319,26.052166,85.709524,20.614350,50.296971,204.868124,-25.214106,-90.642475,251.992715,shortSwitch,A
-0.240699,0.178549,0.361646,0.099832,0.327390,0.756466,1.166110,0.749988,-0.237340,0.883857,-2.191650,-0.515044,10.873842,3.186597,4.608302,6.222914,0.088496,0.088496,0.088496,0.088496,0.127764,0.335293,-0.282412,1.086719,0.625304,1.416350,13.021368,35.516423,73.096957,18.658561,68.265586,168.437790,-22.348794,-172.440198,343.330249,-0.240699,0.178549,0.361646,0.099832,0.327390,0.756466,1.166110,0.749988,-0.237340,0.883857,-2.191650,-0.515044,10.873842,3.186597,4.608302,6.222914,0.088496,0.088496,0.088496,0.088496,0.127764,0.335293,-0.282412,1.086719,0.625304,1.416350,13.021368,35.516423,73.096957,18.658561,68.265586,168.437790,-22.348794,-172.440198,343.330249,-0.240699,0.178549,0.361646,0.099832,0.327390,0.756466,1.166110,0.749988,-0.237340,0.883857,-2.191650,-0.515044,10.873842,3.186597,4.608302,6.222914,0.088496,0.088496,0.088496,0.088496,0.127764,0.335293,-0.282412,1.086719,0.625304,1.416350,13.021368,35.516423,73.096957,18.658561,68.265586,168.437790,-22.348794,-172.440198,343.330249,shortSwitch,A
-0.150870,0.193252,0.469530,0.170638,0.318290,0.534392,1.185688,0.679457,4.673318,1.618670,-2.493137,1.266284,46.467691,8.670200,6.202822,20.446905,0.078261,0.052174,0.052174,0.060870,0.420686,-0.256240,-0.201728,0.352165,0.631543,1.466359,8.385158,20.228214,92.339702,14.268064,37.135962,187.026112,-16.289048,-54.847343,298.613965,-0.150870,0.193252,0.469530,0.170638,0.318290,0.534392,1.185688,0.679457,4.673318,1.618670,-2.493137,1.266284,46.467691,8.670200,6.202822,20.446905,0.078261,0.052174,0.052174,0.060870,0.420686,-0.256240,-0.201728,0.352165,0.631543,1.466359,8.385158,20.228214,92.339702,14.268064,37.135962,187.026112,-16.289048,-54.847343,298.613965,-0.150870,0.193252,0.469530,0.170638,0.318290,0.534392,1.185688,0.679457,4.673318,1.618670,-2.493137,1.266284,46.467691,8.670200,6.202822,20.446905,0.078261,0.052174,0.052174,0.060870,0.420686,-0.256240,-0.201728,0.352165,0.631543,1.466359,8.385158,20.228214,92.339702,14.268064,37.135962,187.026112,-16.289048,-54.847343,298.613965,shortSwitch,A
-0.182232,0.159125,0.387179,0.121357,0.353489,0.739249,1.252618,0.781785,-1.741096,0.166458,-2.042879,-1.205839,16.070088,8.236079,3.820031,9.375399,0.089286,0.071429,0.053571,0.071429,0.464257,-0.391395,-0.258089,0.264040,0.741983,1.181235,10.763632,32.140211,85.861814,17.714250,64.042660,192.523440,-21.042374,-149.565800,267.780727,-0.182232,0.159125,0.387179,0.121357,0.353489,0.739249,1.252618,0.781785,-1.741096,0.166458,-2.042879,-1.205839,16.070088,8.236079,3.820031,9.375399,0.089286,0.071429,0.053571,0.071429,0.464257,-0.391395,-0.258089,0.264040,0.741983,1.181235,10.763632,32.140211,85.861814,17.714250,64.042660,192.523440,-21.042374,-149.565800,267.780727,-0.182232,0.159125,0.387179,0.121357,0.353489,0.739249,1.252618,0.781785,-1.741096,0.166458,-2.042879,-1.205839,16.070088,8.236079,3.820031,9.375399,0.089286,0.071429,0.053571,0.071429,0.464257,-0.391395,-0.258089,0.264040,0.741983,1.181235,10.763632,32.140211,85.861814,17.714250,64.042660,192.523440,-21.042374,-149.565800,267.780727,shortSwitch,A
-0.210726,0.219938,0.293292,0.100835,0.313292,0.680757,1.193194,0.729081,-1.589278,1.127936,-1.898849,-0.786730,11.653972,5.169623,3.187630,6.670408,0.070796,0.088496,0.035398,0.064897,0.311482,0.119528,-0.392632,0.916161,0.424995,1.321327,10.567321,28.502045,64.871622,16.108968,57.833669,170.599740,-18.787223,-118.463644,334.685028,-0.210726,0.219938,0.293292,0.100835,0.313292,0.680757,1.193194,0.729081,-1.589278,1.127936,-1.898849,-0.786730,11.653972,5.169623,3.187630,6.670408,0.070796,0.088496,0.035398,0.064897,0.311482,0.119528,-0.392632,0.916161,0.424995,1.321327,10.567321,28.502045,64.871622,16.108968,57.833669,170.599740,-18.787223,-118.463644,334.685028,-0.210726,0.219938,0.293292,0.100835,0.313292,0.680757,1.193194,0.729081,-1.589278,1.127936,-1.898849,-0.786730,11.653972,5.169623,3.187630,6.670408,0.070796,0.088496,0.035398,0.064897,0.311482,0.119528,-0.392632,0.916161,0.424995,1.321327,10.567321,28.502045,64.871622,16.108968,57.833669,170.599740,-18.787223,-118.463644,334.685028,shortSwitch,A
-0.113523,0.202505,0.329126,0.139369,0.281355,0.592585,1.248783,0.707574,4.281997,0.676360,-2.066935,0.963807,36.926263,4.455105,3.426458,14.935942,0.072072,0.054054,0.018018,0.048048,0.482009,-0.250832,-0.062474,0.358622,0.918891,1.612819,5.768600,24.337762,78.058209,10.217315,43.530336,185.124045,-11.253143,-71.615405,277.221366,-0.113523,0.202505,0.329126,0.139369,0.281355,0.592585,1.248783,0.707574,4.281997,0.676360,-2.066935,0.963807,36.926263,4.455105,3.426458,14.935942,0.072072,0.054054,0.018018,0.048048,0.482009,-0.250832,-0.062474,0.358622,0.918891,1.612819,5.768600,24.337762,78.058209,10.217315,43.530336,185.124045,-11.253143,-71.615405,277.221366,-0.113523,0.202505,0.329126,0.139369,0.281355,0.592585,1.248783,0.707574,4.281997,0.676360,-2.066935,0.963807,36.926263,4.455105,3.426458,14.935942,0.072072,0.054054,0.018018,0.048048,0.482009,-0.250832,-0.062474,0.358622,0.918891,1.612819,5.768600,24.337762,78.058209,10.217315,43.530336,185.124045,-11.253143,-71.615405,277.221366,shortSwitch,A
-1.008192,0.313067,0.001760,-0.231122,0.287860,0.253840,0.174150,0.238616,-0.793966,1.419990,-0.743187,-0.039054,0.828410,3.533420,0.654072,1.671968,0.000000,0.057692,0.115385,0.057692,-0.104438,0.006220,-0.079096,1.099810,0.880080,0.653191,108.873353,14.442100,1.542877,114.328778,16.894359,3.154441,1151.171311,-20.171063,-3.253112,-1.008192,0.313067,0.001760,-0.231122,0.287860,0.253840,0.174150,0.238616,-0.793966,1.419990,-0.743187,-0.039054,0.828410,3.533420,0.654072,1.671968,0.000000,0.057692,0.115385,0.057692,-0.104438,0.006220,-0.079096,1.099810,0.880080,0.653191,108.873353,14.442100,1.542877,114.328778,16.894359,3.154441,1151.171311,-20.171063,-3.253112,-1.008192,0.313067,0.001760,-0.231122,0.287860,0.253840,0.174150,0.238616,-0.793966,1.419990,-0.743187,-0.039054,0.828410,3.533420,0.654072,1.671968,0.000000,0.057692,0.115385,0.057692,-0.104438,0.006220,-0.079096,1.099810,0.880080,0.653191,108.873353,14.442100,1.542877,114.328778,16.894359,3.154441,1151.171311,-20.171063,-3.253112,shortWalking,A
-0.988587,0.263548,0.117913,-0.202375,0.202534,0.140714,0.095105,0.146118,-0.385559,0.035110,0.058513,-0.097312,-0.625360,-0.421440,-0.589853,-0.545551,0.000000,0.009615,0.038462,0.016026,-0.351024,-0.346590,0.127186,0.822476,0.559244,0.292951,103.683413,8.456516,1.765760,105.905643,9.282823,2.386643,5779.774529,-10.192593,-2.442699,-0.988587,0.263548,0.117913,-0.202375,0.202534,0.140714,0.095105,0.146118,-0.385559,0.035110,0.058513,-0.097312,-0.625360,-0.421440,-0.589853,-0.545551,0.000000,0.009615,0.038462,0.016026,-0.351024,-0.346590,0.127186,0.822476,0.559244,0.292951,103.683413,8.456516,1.765760,105.905643,9.282823,2.386643,5779.774529,-10.192593,-2.442699,-0.988587,0.263548,0.117913,-0.202375,0.202534,0.140714,0.095105,0.146118,-0.385559,0.035110,0.058513,-0.097312,-0.625360,-0.421440,-0.589853,-0.545551,0.000000,0.009615,0.038462,0.016026,-0.351024,-0.346590,0.127186,0.822476,0.559244,0.292951,103.683413,8.456516,1.765760,105.905643,9.282823,2.386643,5779.774529,-10.192593,-2.442699,shortWalking,A
-1.009269,0.281885,0.113394,-0.204663,0.199264,0.162105,0.106360,0.155910,-0.697918,0.182380,0.430013,-0.028509,0.479559,-0.070738,0.262383,0.223735,0.000000,0.019231,0.038462,0.019231,-0.097018,0.420777,0.204226,1.464249,1.055062,1.432316,107.551825,10.128270,1.571199,110.066362,10.996650,2.513763,1886.946682,-12.296886,-2.576028,-1.009269,0.281885,0.113394,-0.204663,0.199264,0.162105,0.106360,0.155910,-0.697918,0.182380,0.430013,-0.028509,0.479559,-0.070738,0.262383,0.223735,0.000000,0.019231,0.038462,0.019231,-0.097018,0.420777,0.204226,1.464249,1.055062,1.432316,107.551825,10.128270,1.571199,110.066362,10.996650,2.513763,1886.946682,-12.296886,-2.576028,-1.009269,0.281885,0.113394,-0.204663,0.199264,0.162105,0.106360,0.155910,-0.697918,0.182380,0.430013,-0.028509,0.479559,-0.070738,0.262383,0.223735,0.000000,0.019231,0.038462,0.019231,-0.097018,0.420777,0.204226,1.464249,1.055062,1.432316,107.551825,10.128270,1.571199,110.066362,10.996650,2.513763,1886.946682,-12.296886,-2.576028,shortWalking,A
-1.004365,0.297356,0.136490,-0.190173,0.237422,0.118936,0.112374,0.156244,-0.579001,0.656591,0.631820,0.236470,-0.788253,-0.257159,-0.353258,-0.466223,0.000000,0.000000,0.057692,0.019231,-0.228708,-0.099185,0.116078,1.274127,0.497171,0.656861,106.607329,10.052515,2.305331,110.772392,10.666897,3.250773,1701.072349,-11.886000,-3.355662,-1.004365,0.297356,0.136490,-0.190173,0.237422,0.118936,0.112374,0.156244,-0.579001,0.656591,0.631820,0.236470,-0.788253,-0.257159,-0.353258,-0.466223,0.000000,0.000000,0.057692,0.019231,-0.228708,-0.099185,0.116078,1.274127,0.497171,0.656861,106.607329,10.052515,2.305331,110.772392,10.666897,3.250773,1701.072349,-11.886000,-3.355662,-1.004365,0.297356,0.136490,-0.190173,0.237422,0.118936,0.112374,0.156244,-0.579001,0.656591,0.631820,0.236470,-0.788253,-0.257159,-0.353258,-0.466223,0.000000,0.000000,0.057692,0.019231,-0.228708,-0.099185,0.116078,1.274127,0.497171,0.656861,106.607329,10.052515,2.305331,110.772392,10.666897,3.250773,1701.072349,-11.886000,-3.355662,shortWalking,A
